drug_id,disease_id
D000069348,D005334
D000069348,D005879
D000069348,D006212
D000069348,D006937
D000069348,D006948
D000069348,D006970
D000069348,D007008
D000069348,D007022
D000069348,D007024
D000069348,D007174
D000069348,D007177
D000069348,D007319
D000069348,D007970
D000069348,D008133
D000069348,D009069
D000069348,D009157
D000069348,D009202
D000069348,D009207
D000069348,D009459
D000069348,D009503
D000069348,D009765
D000069348,D009771
D000069348,D010198
D000069348,D010259
D000069348,D010300
D000069348,D011317
D000069348,D011595
D000069348,D011605
D000069348,D011618
D000069348,D012148
D000069348,D012559
D000069348,D012563
D000069348,D012640
D000069348,D012735
D000069348,D012769
D000069348,D012893
D000069348,D013009
D000069348,D013262
D000069348,D013313
D000069348,D013375
D000069348,D015430
D000069348,D016055
D000069348,D016171
D000069348,D017093
D000069348,D017109
D000069348,D019955
D000069348,D019966
D000069348,D019969
D000069348,D019970
D000069348,D020734
D000069348,D020820
D000069348,D056486
D000069348,D062787
D000069438,D003324
D000069438,D006261
D000069438,D006937
D000069438,D006949
D000069438,D009135
D000069438,D009140
D000069438,D010146
D000069438,D011507
D000069438,D012141
D000069438,D012206
D000069438,D012852
D000069438,D015228
D000069438,D050171
D000069438,D050197
D000069438,D056486
D000069439,D000855
D000069439,D001247
D000069439,D001943
D000069439,D009361
D000069439,D009374
D000069439,D015431
D000069439,D015464
D000069439,D015746
D000069439,D056486
D000069470,D000855
D000069470,D001008
D000069470,D001247
D000069470,D001281
D000069470,D001289
D000069470,D001342
D000069470,D001480
D000069470,D001523
D000069470,D001714
D000069470,D002385
D000069470,D002779
D000069470,D003221
D000069470,D003248
D000069470,D003865
D000069470,D003866
D000069470,D004244
D000069470,D004421
D000069470,D004830
D000069470,D005334
D000069470,D005687
D000069470,D006212
D000069470,D006261
D000069470,D006333
D000069470,D006930
D000069470,D006945
D000069470,D006948
D000069470,D006966
D000069470,D006970
D000069470,D006973
D000069470,D007010
D000069470,D007035
D000069470,D007174
D000069470,D007177
D000069470,D007319
D000069470,D008881
D000069470,D009069
D000069470,D009127
D000069470,D009207
D000069470,D009325
D000069470,D009395
D000069470,D009437
D000069470,D009459
D000069470,D009771
D000069470,D010292
D000069470,D010302
D000069470,D011014
D000069470,D011595
D000069470,D011605
D000069470,D012148
D000069470,D012559
D000069470,D012640
D000069470,D012798
D000069470,D013262
D000069470,D013313
D000069470,D013375
D000069470,D013610
D000069470,D013616
D000069470,D013921
D000069470,D014202
D000069470,D014549
D000069470,D014987
D000069470,D016055
D000069470,D016584
D000069470,D017114
D000069470,D019584
D000069470,D019954
D000069470,D019956
D000069470,D019964
D000069470,D019970
D000069470,D020018
D000069470,D020230
D000069470,D020258
D000069470,D053609
D000069470,D056486
D000069470,D062787
D000070,D000787
D000070,D001008
D000070,D001145
D000070,D001919
D000070,D003875
D000070,D006327
D000070,D006331
D000070,D006973
D000070,D007022
D000070,D009157
D000070,D013610
D000070,D014693
D000070,D017180
D000070,D017202
D000070,D018366
D000070,D018879
D000082,D000014
D000082,D000138
D000082,D000140
D000082,D000707
D000082,D000740
D000082,D000743
D000082,D000799
D000082,D000855
D000082,D000860
D000082,D001002
D000082,D001161
D000082,D001172
D000082,D001249
D000082,D001281
D000082,D001321
D000082,D001523
D000082,D001649
D000082,D001749
D000082,D001919
D000082,D001927
D000082,D001929
D000082,D002292
D000082,D002318
D000082,D002375
D000082,D002386
D000082,D002779
D000082,D003110
D000082,D003128
D000082,D003221
D000082,D003645
D000082,D003875
D000082,D004195
D000082,D004342
D000082,D004802
D000082,D004830
D000082,D005076
D000082,D005234
D000082,D005313
D000082,D005334
D000082,D005355
D000082,D005756
D000082,D006099
D000082,D006212
D000082,D006261
D000082,D006461
D000082,D006470
D000082,D006471
D000082,D006501
D000082,D006505
D000082,D006528
D000082,D006529
D000082,D006930
D000082,D006940
D000082,D006965
D000082,D006973
D000082,D006984
D000082,D007003
D000082,D007008
D000082,D007022
D000082,D007035
D000082,D007247
D000082,D007249
D000082,D007565
D000082,D007674
D000082,D007676
D000082,D007680
D000082,D007681
D000082,D007683
D000082,D007859
D000082,D007970
D000082,D008103
D000082,D008107
D000082,D008113
D000082,D008114
D000082,D008133
D000082,D008171
D000082,D008545
D000082,D008708
D000082,D008881
D000082,D009102
D000082,D009202
D000082,D009203
D000082,D009207
D000082,D009325
D000082,D009336
D000082,D009393
D000082,D009395
D000082,D009436
D000082,D009459
D000082,D009846
D000082,D010003
D000082,D010146
D000082,D010149
D000082,D010195
D000082,D010198
D000082,D011183
D000082,D011230
D000082,D011248
D000082,D011507
D000082,D011537
D000082,D011595
D000082,D011654
D000082,D011693
D000082,D011695
D000082,D012131
D000082,D012141
D000082,D012206
D000082,D012640
D000082,D012852
D000082,D013226
D000082,D013262
D000082,D013272
D000082,D013375
D000082,D013927
D000082,D014581
D000082,D014652
D000082,D014839
D000082,D015267
D000082,D015746
D000082,D016171
D000082,D017093
D000082,D017114
D000082,D017180
D000082,D017674
D000082,D018366
D000082,D018771
D000082,D019586
D000082,D019636
D000082,D019954
D000082,D020250
D000082,D020521
D000082,D022124
D000082,D047508
D000082,D051437
D000082,D053099
D000082,D053609
D000082,D056486
D000082,D058186
D000082,D062787
D000082,D064420
D000082,D065626
D000086,D000014
D000086,D000138
D000086,D000741
D000086,D000855
D000086,D000860
D000086,D001002
D000086,D001049
D000086,D001068
D000086,D001259
D000086,D001284
D000086,D001929
D000086,D002524
D000086,D002543
D000086,D003072
D000086,D003128
D000086,D003221
D000086,D003693
D000086,D003875
D000086,D003967
D000086,D004421
D000086,D004827
D000086,D005221
D000086,D006261
D000086,D006345
D000086,D006417
D000086,D006930
D000086,D006940
D000086,D006965
D000086,D006984
D000086,D007008
D000086,D007172
D000086,D007235
D000086,D007249
D000086,D008569
D000086,D008881
D000086,D009325
D000086,D009461
D000086,D009798
D000086,D010149
D000086,D010198
D000086,D010211
D000086,D010243
D000086,D010292
D000086,D011559
D000086,D011595
D000086,D011782
D000086,D012131
D000086,D012640
D000086,D012893
D000086,D013262
D000086,D013651
D000086,D014202
D000086,D014549
D000086,D014581
D000086,D014839
D000086,D015431
D000086,D015746
D000086,D017202
D000086,D018908
D000086,D019586
D000086,D020521
D000086,D022124
D000086,D029424
D000086,D053609
D000086,D058186
D000109,D000544
D000109,D001281
D000109,D001919
D000109,D002375
D000109,D002637
D000109,D003329
D000109,D006333
D000109,D006973
D000109,D007022
D000109,D007172
D000109,D010146
D000109,D010243
D000109,D012021
D000109,D012120
D000109,D012640
D000109,D013035
D000109,D013226
D000241,D001145
D000241,D001249
D000241,D001282
D000241,D001321
D000241,D001919
D000241,D001986
D000241,D002389
D000241,D002545
D000241,D002637
D000241,D004244
D000241,D004827
D000241,D004830
D000241,D005119
D000241,D006333
D000241,D006930
D000241,D006940
D000241,D006973
D000241,D006977
D000241,D007022
D000241,D007174
D000241,D008106
D000241,D009202
D000241,D009336
D000241,D009410
D000241,D009422
D000241,D010146
D000241,D012640
D000241,D013272
D000241,D013610
D000241,D013617
D000241,D014202
D000241,D014693
D000241,D015427
D000241,D017180
D000241,D017202
D000241,D054138
D000241,D054537
D000493,D000707
D000493,D000860
D000493,D001714
D000493,D001749
D000493,D001855
D000493,D001927
D000493,D002295
D000493,D003556
D000493,D003875
D000493,D004195
D000493,D004342
D000493,D004802
D000493,D005076
D000493,D005767
D000493,D006073
D000493,D006099
D000493,D006331
D000493,D006461
D000493,D006470
D000493,D006946
D000493,D006949
D000493,D006965
D000493,D007249
D000493,D007333
D000493,D007674
D000493,D007676
D000493,D007681
D000493,D007945
D000493,D008228
D000493,D009374
D000493,D009395
D000493,D009503
D000493,D010198
D000493,D011507
D000493,D013262
D000493,D013280
D000493,D013610
D000493,D014581
D000493,D015428
D000493,D015430
D000493,D015464
D000493,D015470
D000493,D017880
D000493,D050171
D000493,D053099
D000493,D054198
D000493,D056486
D000493,D058186
D000493,D065626
D000547,D000740
D000547,D000855
D000547,D001247
D000547,D001259
D000547,D001321
D000547,D001480
D000547,D001714
D000547,D001930
D000547,D002318
D000547,D002375
D000547,D002389
D000547,D002493
D000547,D002524
D000547,D002819
D000547,D003128
D000547,D003221
D000547,D003248
D000547,D003693
D000547,D003704
D000547,D003967
D000547,D004244
D000547,D004409
D000547,D004487
D000547,D005221
D000547,D005334
D000547,D005767
D000547,D005879
D000547,D006212
D000547,D006323
D000547,D006330
D000547,D006333
D000547,D006948
D000547,D006973
D000547,D007010
D000547,D007177
D000547,D007859
D000547,D008133
D000547,D008569
D000547,D009069
D000547,D009103
D000547,D009127
D000547,D009207
D000547,D009459
D000547,D009461
D000547,D010149
D000547,D010259
D000547,D010292
D000547,D010300
D000547,D010302
D000547,D010523
D000547,D010554
D000547,D011596
D000547,D011605
D000547,D011618
D000547,D012640
D000547,D012893
D000547,D013375
D000547,D014202
D000547,D014693
D000547,D014786
D000547,D015431
D000547,D016171
D000547,D016491
D000547,D016584
D000547,D018476
D000547,D018908
D000547,D019956
D000547,D019964
D000547,D019970
D000547,D020018
D000547,D020230
D000547,D020734
D000547,D020820
D000547,D053609
D000547,D064420
D000584,D000787
D000584,D002295
D000584,D003092
D000584,D003875
D000584,D006130
D000584,D006333
D000584,D006529
D000584,D006947
D000584,D006973
D000584,D007008
D000584,D007010
D000584,D007249
D000584,D009361
D000584,D010146
D000584,D011141
D000584,D012640
D000584,D013226
D000584,D014581
D000584,D015427
D000584,D018500
D000584,D051437
D000584,D058186
D000638,D000138
D000638,D000740
D000638,D000743
D000638,D000787
D000638,D000799
D000638,D000855
D000638,D000857
D000638,D001145
D000638,D001201
D000638,D001259
D000638,D001281
D000638,D001282
D000638,D001327
D000638,D001416
D000638,D001480
D000638,D001523
D000638,D001766
D000638,D001778
D000638,D001919
D000638,D001927
D000638,D002037
D000638,D002311
D000638,D002312
D000638,D002318
D000638,D002375
D000638,D002386
D000638,D002493
D000638,D002524
D000638,D002526
D000638,D002544
D000638,D002761
D000638,D002779
D000638,D002780
D000638,D003117
D000638,D003128
D000638,D003221
D000638,D003248
D000638,D003324
D000638,D003371
D000638,D003693
D000638,D003711
D000638,D003866
D000638,D003875
D000638,D004244
D000638,D004342
D000638,D004409
D000638,D004417
D000638,D004487
D000638,D005076
D000638,D005128
D000638,D005221
D000638,D005234
D000638,D005315
D000638,D005317
D000638,D005334
D000638,D005355
D000638,D005767
D000638,D005921
D000638,D006261
D000638,D006323
D000638,D006327
D000638,D006331
D000638,D006332
D000638,D006333
D000638,D006417
D000638,D006461
D000638,D006470
D000638,D006471
D000638,D006501
D000638,D006505
D000638,D006529
D000638,D006934
D000638,D006937
D000638,D006975
D000638,D006980
D000638,D007010
D000638,D007022
D000638,D007024
D000638,D007035
D000638,D007037
D000638,D007172
D000638,D007177
D000638,D007249
D000638,D007565
D000638,D007964
D000638,D008064
D000638,D008103
D000638,D008107
D000638,D008133
D000638,D008171
D000638,D008180
D000638,D009069
D000638,D009133
D000638,D009135
D000638,D009202
D000638,D009203
D000638,D009205
D000638,D009207
D000638,D009220
D000638,D009325
D000638,D009336
D000638,D009404
D000638,D009422
D000638,D009461
D000638,D009468
D000638,D009886
D000638,D009896
D000638,D009901
D000638,D010146
D000638,D010195
D000638,D010211
D000638,D010292
D000638,D010302
D000638,D010490
D000638,D010523
D000638,D010689
D000638,D010787
D000638,D010996
D000638,D011014
D000638,D011115
D000638,D011183
D000638,D011297
D000638,D011537
D000638,D011559
D000638,D011618
D000638,D011658
D000638,D012128
D000638,D012131
D000638,D012206
D000638,D012640
D000638,D012769
D000638,D012804
D000638,D012848
D000638,D012871
D000638,D012893
D000638,D013163
D000638,D013262
D000638,D013276
D000638,D013375
D000638,D013575
D000638,D013610
D000638,D013617
D000638,D013921
D000638,D013924
D000638,D014202
D000638,D014657
D000638,D014693
D000638,D014717
D000638,D014786
D000638,D014839
D000638,D015431
D000638,D015433
D000638,D015746
D000638,D016171
D000638,D016757
D000638,D017093
D000638,D017114
D000638,D017180
D000638,D017202
D000638,D017563
D000638,D018366
D000638,D018487
D000638,D018754
D000638,D018879
D000638,D018908
D000638,D019586
D000638,D020233
D000638,D020258
D000638,D020734
D000638,D020795
D000638,D020820
D000638,D041781
D000638,D051437
D000638,D053099
D000638,D054138
D000638,D054537
D000638,D055370
D000638,D056486
D000638,D058186
D000638,D064420
D000638,D066126
D000639,D000014
D000639,D000341
D000639,D000647
D000639,D000787
D000639,D000860
D000639,D001008
D000639,D001145
D000639,D001201
D000639,D001342
D000639,D001416
D000639,D001480
D000639,D001523
D000639,D001714
D000639,D001763
D000639,D001919
D000639,D001927
D000639,D002037
D000639,D002311
D000639,D002318
D000639,D002375
D000639,D002385
D000639,D002526
D000639,D002543
D000639,D002779
D000639,D002819
D000639,D003128
D000639,D003248
D000639,D003693
D000639,D003865
D000639,D003866
D000639,D003929
D000639,D004244
D000639,D004409
D000639,D004415
D000639,D004417
D000639,D004421
D000639,D004487
D000639,D004775
D000639,D004802
D000639,D004827
D000639,D004830
D000639,D005334
D000639,D005355
D000639,D006212
D000639,D006261
D000639,D006311
D000639,D006323
D000639,D006327
D000639,D006331
D000639,D006332
D000639,D006333
D000639,D006417
D000639,D006461
D000639,D006501
D000639,D006505
D000639,D006930
D000639,D006945
D000639,D006948
D000639,D006970
D000639,D006973
D000639,D006974
D000639,D007010
D000639,D007022
D000639,D007024
D000639,D007035
D000639,D007174
D000639,D007177
D000639,D007249
D000639,D007319
D000639,D007565
D000639,D007859
D000639,D008064
D000639,D008133
D000639,D008569
D000639,D008881
D000639,D009069
D000639,D009120
D000639,D009122
D000639,D009205
D000639,D009207
D000639,D009336
D000639,D009422
D000639,D009436
D000639,D009437
D000639,D009886
D000639,D010146
D000639,D010149
D000639,D010243
D000639,D010259
D000639,D010292
D000639,D010523
D000639,D010554
D000639,D011041
D000639,D011537
D000639,D011595
D000639,D011596
D000639,D011605
D000639,D011618
D000639,D011654
