meshid,side effect UMLS_id
C052035,C0018681
C052035,C0018790
C052035,C0018799
C052035,C0018801
C052035,C0018926
C052035,C0019158
C052035,C0020443
C052035,C0020456
C052035,C0020458
C052035,C0020461
C052035,C0020473
C052035,C0020517
C052035,C0020598
C052035,C0020625
C052035,C0020649
C052035,C0020757
C052035,C0263386
C052035,C0021053
C052035,C0021308
C052035,C0021775
C052035,C0022354
C052035,C0022660
C052035,C0023052
C052035,C0023518
C052035,C0023530
C052035,C0025061
C052035,C0026821
C052035,C0037763
C052035,C0027051
C052035,C0948089
C052035,C0027066
C052035,C0027497
C052035,C0027765
C052035,C0027947
C052035,C0029408
C052035,C0030196
C052035,C0030252
C052035,C0030305
C052035,C0030312
C052035,C0030554
C052035,C0030807
C052035,C0031350
C052035,C0032617
C052035,C1167965
C052035,C0033774
C052035,C0033860
C052035,C0034068
C052035,C0035078
C052035,C0035455
C052035,C0036980
C052035,C0037274
C052035,C0038325
C052035,C0038454
C052035,C0038990
C052035,C0039070
C052035,C0041657
C052035,C0036974
C052035,C0039231
C052035,C0040034
C052035,C0040264
C052035,C0041912
C052035,C0042023
C052035,C0042029
C052035,C0042075
C052035,C0041969
C052035,C0042109
C052035,C0042345
C052035,C0042373
C052035,C0042384
C052035,C0042514
C052035,C0042571
C052035,C0042963
C052035,C0043352
C052035,C0085096
C052035,C0085614
C052035,C0085631
C052035,C0085632
C052035,C0233471
C052035,C0085649
C052035,C0149931
C052035,C0151480
C052035,C0151539
C052035,C0151578
C052035,C0235431
C052035,C0151601
C052035,C0151625
C052035,C0151632
C052035,C0151744
C052035,C0151766
C052035,C0151825
C052035,C0151905
C052035,C0151908
C052035,C0162119
C052035,C0162429
C052035,C0178298
C052035,C0231218
C052035,C0234215
C052035,C1443060
C052035,C2047937
C052035,C0231528
C052035,C0235996
C052035,C0239134
C052035,C0242350
C052035,C0242528
C052035,C0265935
C052035,C0267792
C052035,C0338480
C052035,C0349506
C052035,C0162830
C052035,C0392386
C052035,C0428282
C052035,C0852810
C052035,C0428974
C052035,C0428977
C052035,C0438215
C052035,C0438717
C052035,C0522055
C052035,C0547030
C052035,C3665347
C052035,C0600142
C052035,C0236075
C052035,C0700200
C052035,C0740394
C052035,C0235416
C052035,C0744727
C052035,C0750394
C052035,C0851341
C052035,C1384353
C052035,
C052035,C0851578
C052035,C0852911
C052035,C0856882
C052035,C0853760
C052035,C0858635
C052035,C0549373
C052035,C0863113
C052035,C0877266
C052035,C0917801
C052035,C0949070
C052035,C1258215
C052035,C2937358
C055162,C0000731
C055162,C0000737
C055162,C0687713
C055162,C0001824
C055162,C0002792
C055162,C0002871
C055162,C0002874
C055162,C0002884
C055162,C0002962
C055162,C0002994
C055162,C0003467
C055162,C0003862
C055162,C0948594
C055162,C0003864
C055162,C0004093
C055162,C0004096
C055162,C0004604
C055162,C0004936
C055162,C0005778
C055162,C0005779
C055162,C0005940
C055162,C0006266
C055162,C0006277
C055162,C0007222
C055162,C0008031
C055162,C0009319
C055162,C0009450
C055162,C0009676
C055162,C1443060
C055162,C0009763
C055162,C0009806
C055162,C0009938
C055162,C0010200
C055162,C0010692
C055162,C0403632
C055162,C0232849
C055162,C0011570
C055162,C0011609
C055162,C0011991
C055162,C0012833
C055162,C0013295
C055162,C0013395
C055162,C0013404
C055162,C0013491
C055162,C0013595
C055162,C0013604
C055162,C0014457
C055162,C0014518
C055162,C0014591
C055162,C0014742
C055162,C0014868
C055162,C0015230
C055162,C0011603
C055162,C0015397
C055162,C0015402
C055162,C0015672
C055162,C0015695
C055162,C2711227
C055162,C0015967
C055162,C0016204
C055162,C0016470
C055162,C0017152
C055162,C0017178
C055162,C0017181
C055162,C0017658
C055162,C0018099
C055162,C0018524
C055162,C0018681
C055162,C0018801
C055162,C0018924
C055162,C0018939
C055162,C0018944
C055162,C0018965
C055162,C0019054
C055162,C0019065
C055162,C0019069
C055162,C0019079
C055162,C0019080
C055162,C0518015
C055162,C0019123
C055162,C0019158
C055162,C0019159
C055162,C0019270
C055162,C0020433
C055162,C0020443
C055162,C0020517
C055162,C0020538
C055162,C0020580
C055162,C0020615
C055162,C0020649
C055162,C0021053
C055162,C0021775
C055162,C0021845
C055162,C0022408
C055162,C0029408
C055162,C0022660
C055162,C0023218
C055162,C0037763
C055162,C0023418
C055162,C0023530
C055162,C0023646
C055162,C0025061
C055162,C0025323
C055162,C0027497
C055162,C0027543
C055162,C0029445
C055162,C0027765
C055162,C0027796
C055162,C0027947
C055162,C0030193
C055162,C0030252
C055162,C0030305
C055162,C0030312
C055162,C0030554
C055162,C0030920
C055162,C0031117
C055162,C0032285
C055162,C0033774
C055162,C0034065
C055162,C0034150
C055162,C1368065
C055162,C0034152
C055162,C0034155
C055162,C0035317
C055162,C0035455
C055162,C0035460
C055162,C0036830
C055162,C0037199
C055162,C0037274
C055162,C0037299
C055162,C0038325
C055162,C0038358
C055162,C0038362
C055162,C0039070
C055162,C0041657
C055162,C0036974
C055162,
C055162,C0040264
C055162,C0041582
C055162,C0041912
C055162,C0042029
C055162,C0042075
C055162,C0041969
C055162,C0042109
C055162,C0042373
C055162,C0042384
C055162,C0042571
C055162,C0042790
C055162,C3665347
C055162,C0042963
C055162,C0085649
C055162,C0085932
C055162,C0086543
C055162,C0086565
C055162,C0151529
C055162,C0151578
C055162,C0235431
C055162,C0151603
C055162,C0268000
C055162,C0151699
C055162,C0151701
C055162,C0151705
C055162,C0151746
C055162,C1565489
C055162,C0151766
C055162,C0151970
C055162,C0151971
C055162,C0152169
C055162,C0160390
C055162,C2242588
C055162,C0162119
C055162,C0162316
C055162,C0162429
C055162,C0162557
C055162,C0178298
C055162,C0206061
C055162,C0206062
C055162,C0221490
C055162,C0221512
C055162,C0232492
C055162,C0231528
C055162,C0234913
C055162,C0235437
C055162,C0235490
C055162,C0235560
C055162,C0235818
C055162,C0235996
C055162,C0267792
C055162,C0268732
C055162,C0333291
C055162,C0340865
C055162,C0341163
C055162,C0341245
C055162,C0392171
C055162,C0521839
C055162,C0392386
C055162,C0400822
C055162,C0400821
C055162,C0423008
C055162,C0423791
C055162,C0475858
C055162,C0549356
C055162,C3263723
C055162,C0549433
C055162,C0543467
C055162,C0553692
C055162,C2937358
C055162,C0574741
C055162,C0852361
C055162,C0687133
C055162,C0740394
C055162,C0235416
C055162,C0853697
C055162,C0854029
C055162,C0857493
C055162,C0917801
C055162,C0919883
C055162,C1096116
C055162,C1112525
C055162,C1112632
C055162,C0013182
C055162,C1145628
C055162,C0259749
C055162,C1168290
C055162,C1142139
C055162,C1384666
C055162,C0011053
C055162,C1456822
C055162,C1527407
C055162,C0035078
C055162,C1608945
C055162,C1961112
C055162,C1963943
C055162,C0151942
C055162,C2010560
C055162,C2939465
C055162,C3241936
C055162,C3665346
C055162,C0456909
C056507,C0000932
C056507,C0221706
C056507,C0001824
C056507,C0002170
C056507,C0002871
C056507,C0003123
C056507,C0232462
C056507,C0003811
C056507,C0003862
C056507,C0948594
C056507,C0004093
C056507,C0004604
C056507,C0005940
C056507,C0006142
C056507,C0006266
C056507,C0006826
C056507,C0007642
C056507,C0008031
C056507,C0009450
C056507,C0009782
C056507,C0009806
C056507,C0010200
C056507,C0011991
C056507,C0013404
C056507,C0013604
C056507,C0014518
C056507,C0015230
C056507,C0011603
C056507,C0015376
C056507,C0015672
C056507,C0015967
C056507,C0017086
C056507,C0017178
C056507,C0018681
C056507,C0018799
C056507,C0018801
C056507,C0018802
C056507,C0018965
C056507,C0019061
C056507,C0019080
C056507,C0518015
C056507,C0019156
C056507,C0020433
C056507,C0020456
C056507,C0020538
C056507,C0020598
C056507,C0020621
C056507,C0020649
C056507,C0021053
C056507,C0021400
C056507,C0023530
C056507,C0024299
C056507,C0024305
C056507,C0024312
C056507,C0025061
C056507,C0027051
C056507,C0948089
C056507,C0027497
C056507,C0027765
C056507,C0027947
C056507,C0028960
C056507,C0004509
C056507,C0030193
C056507,C0030312
C056507,C0030554
C056507,C0031117
C056507,C0031256
C056507,C0031350
C056507,C0032227
C056507,C0032285
C056507,C0033687
C056507,C0948586
C056507,C0033774
C056507,C0034063
C056507,C0034069
C056507,C0035078
C056507,C0035222
C056507,C0035455
C056507,C0036973
C056507,C0085593
C056507,C0038325
C056507,C0014742
C056507,C0038362
C056507,C0038454
C056507,C0038990
C056507,C0020458
C056507,C0040034
C056507,C0041582
C056507,C0041834
C056507,C0042075
C056507,C0041969
C056507,C0042373
C056507,C0042384
C056507,C0042963
C056507,C0085605
C056507,C0085649
C056507,C0085932
C056507,C0086565
C056507,C0151313
C056507,C0151539
C056507,C0151578
C056507,C0235431
C056507,C0151603
C056507,C0268000
C056507,C0151723
C056507,C0151735
C056507,C0151795
C056507,C0151825
C056507,C0151849
C056507,C0852911
C056507,C0151904
C056507,C0151905
C056507,C0152063
C056507,C0854144
C056507,C0162529
C056507,C0178298
C056507,C0037274
C056507,C0206061
C056507,C0206062
C056507,C0206160
C056507,C0221021
C056507,C0231218
C056507,C0234215
C056507,C1443060
C056507,C2047937
C056507,C0231528
C056507,C0231835
C056507,C0234233
C056507,C0235025
C056507,C0027813
C056507,C0235032
C056507,C0235162
C056507,C1262141
C056507,C0917801
C056507,C0235378
C056507,C0235896
C056507,C0235996
C056507,C0237849
C056507,C0242184
C056507,C0242656
C056507,C0243026
C056507,C0267792
C056507,C0273115
C056507,C0302295
C056507,C0311468
C056507,C0340865
C056507,C0002792
C056507,C0343084
C056507,C0392171
C056507,C0521839
C056507,C0428974
C056507,C0438717
C056507,C0442874
C056507,C0542571
C056507,C0585186
C056507,C0011615
C056507,C0595916
C056507,C0687133
C056507,C0700078
C056507,C0151888
C056507,C0700292
C056507,C0743323
C056507,C0746883
C056507,C0748318
C056507,C0836924
C056507,
C056507,C0858307
C056507,C0853289
C056507,C0858678
C056507,C0860433
C056507,C0022661
C056507,C0876994
C056507,C0877359
C056507,C0151766
C056507,C0919924
C056507,C0948873
C056507,C1096646
C056507,C1142072
C056507,C1145670
C056507,C1384666
C056507,C0011053
C056507,C1565489
C056507,C1609536
C056507,C1704437
C056507,C1720798
C056507,C1262013
C056507,C2830004
C056507,C2939420
C056507,C2939419
C056507,C3160858
C057693,C0000737
C057693,C0687713
C057693,C0002871
C057693,C0003123
C057693,C0232462
C057693,C0013604
C057693,C0015672
C057693,C0004093
C057693,C0015967
C057693,C0018802
C057693,C0019158
C057693,C0020456
C057693,C0022346
C057693,C0027497
C057693,C0039070
C057693,C0012833
C057693,C0041657
C057693,C0036974
C057693,C0042963
C057693,C0043094
C057693,C0086565
C057693,C0151766
C057693,C0151905
C057693,C0231218
C057693,C0234215
C057693,C1443060
C057693,C2047937
C057693,C0232097
C057693,C0085607
C057693,C0438215
C057693,C0919578
C060836,C0000768
C060836,C0424605
C060836,C0002792
C060836,C0002871
C060836,C0002962
C060836,C0002994
C060836,C0003862
C060836,C0948594
C060836,C0004093
C060836,C0004604
C060836,C0005684
C060836,C0005695
C060836,C0006145
C060836,C0006147
C060836,C0006277
C060836,C0007787
C060836,C0008031
C060836,C0009450
C060836,C0009782
C060836,C0010709
C060836,C0011991
C060836,C0012833
C060836,C0013404
C060836,C0013604
C060836,C0015397
C060836,C0015672
C060836,C0016204
C060836,C0016658
C060836,C0016655
C060836,C0017160
C060836,C0017178
C060836,C0017979
C060836,C0018681
C060836,C0018799
C060836,C0018801
C060836,C0018802
C060836,C0018965
C060836,C0019158
C060836,C0020456
C060836,C0020517
C060836,C0020538
C060836,C0020580
C060836,C0020615
C060836,C0021053
C060836,C0021400
C060836,C0022116
C060836,C0023218
C060836,C0037763
C060836,C0025061
C060836,C0027051
C060836,C0948089
C060836,C0027651
C060836,C0027765
C060836,C0030196
C060836,C0031350
C060836,C0032584
C060836,C0032961
C060836,C0033687
C060836,C0948586
C060836,C0034063
C060836,C0035243
C060836,C0037199
C060836,C0038454
C060836,C0038990
C060836,C0020458
C060836,C0040435
C060836,C0041912
C060836,C0042029
C060836,C0042075
C060836,C0041969
C060836,C0042109
C060836,C0042571
C060836,C0043094
C060836,C0043096
C060836,C0085605
C060836,C0085649
C060836,C0151603
C060836,C0268000
C060836,C0151736
C060836,C3263723
C060836,C0151744
C060836,C0151766
C060836,C0151905
C060836,C0162429
C060836,C0178298
C060836,C0037274
C060836,
C060836,C0231218
C060836,C0234215
C060836,C1443060
C060836,C2047937
C060836,C0231528
C060836,C0232097
C060836,C0085607
C060836,C0232461
C060836,C0232492
C060836,C0234632
C060836,C0235398
C060836,C0011849
C060836,C0235996
C060836,C0241863
C060836,C0242350
C060836,C0271051
C060836,C0333243
C060836,C0518988
C060836,C0522055
C060836,C0547030
C060836,C3665347
C060836,C0851341
C060836,C1384353
C060836,C0853034
C060836,C0855304
C060836,C0857483
C060836,C0860207
C060836,C0917801
C060836,C0948807
C060836,C0023895
C060836,C1261989
C060836,C3665386
C062735,C0000737
C062735,C0687713
C062735,C0001824
C062735,C0002994
C062735,C0003862
C062735,C0948594
C062735,C0004093
C062735,C0004604
C062735,C0005758
C062735,C0085932
C062735,C0008728
C062735,C2973529
C062735,C0009450
C062735,C0009938
C062735,C0011991
C062735,C0012833
C062735,C0013395
C062735,C0013604
C062735,C0014457
C062735,C0015230
C062735,C0011603
C062735,C0015672
C062735,C0015967
C062735,C0018681
C062735,C0018926
C062735,C0018939
C062735,C0019079
C062735,C0019080
C062735,C0518015
C062735,C0019158
C062735,C0020433
C062735,C0020517
C062735,C0022346
C062735,C0027497
C062735,C0027947
C062735,C0028643
C062735,C0278134
C062735,C0020580
C062735,C0030193
C062735,C0033774
C062735,C0037199
C062735,C0038999
C062735,C0040034
C062735,C0042109
C062735,C0042384
C062735,C0042963
C062735,C0085605
C062735,C0086565
C062735,C0151736
C062735,C3263723
C062735,C0160390
C062735,C2242588
C062735,C0231218
C062735,C0234215
C062735,C1443060
C062735,C2047937
C062735,C0231528
C062735,C0232459
C062735,C0017178
C062735,C0235309
C062735,C0232487
C062735,C0235378
C062735,C0242429
C062735,C2363730
C062735,C2363731
C062735,C0267596
C062735,C0302809
C062735,C0423798
C062735,C0442874
C062735,C0031117
C062735,C0521161
C062735,C0521839
C062735,C0877359
C062735,C0151766
C062735,C0917801
C062735,C1527407
C065180,C0000737
C065180,C0687713
C065180,C0001339
C065180,C0002170
C065180,C0002622
C065180,C0002792
C065180,C0002878
C065180,C0002994
C065180,C0003123
C065180,C0232462
C065180,C0003467
C065180,C0003811
C065180,C0003862
C065180,C0948594
C065180,C0003864
C065180,C0004093
C065180,C0004238
C065180,C0004604
C065180,C0004936
C065180,C0006145
C065180,C0006277
C065180,C0008031
C065180,C0009450
C065180,C0009676
C065180,C1443060
C065180,C0009763
C065180,C0009782
C065180,C0009806
C065180,C0010200
C065180,C0011603
C065180,C0011991
C065180,C0012833
C065180,C0013378
C065180,C0013395
C065180,C0013404
C065180,C0013595
C065180,C0014457
C065180,C0014518
C065180,C0014724
C065180,C0014742
C065180,C0015230
C065180,C0015672
C065180,C0015967
C065180,C0016204
C065180,C0016382
C065180,C0017152
C065180,C0017178
C065180,C0018418
C065180,C0018681
C065180,C0018799
C065180,C0018834
C065180,C0019158
C065180,C0020517
C065180,C0020538
C065180,C0020580
C065180,C0021053
C065180,C0021400
C065180,C0021775
C065180,C0022354
C065180,C0022408
C065180,C0029408
C065180,C0022660
C065180,C0023222
C065180,C0030196
C065180,C0023530
C065180,C0026821
C065180,C0037763
C065180,C0026848
C065180,C0027080
C065180,C0853875
C065180,C0027121
C065180,C0027441
C065180,C0027497
C065180,C0027765
C065180,C0028259
C065180,C0029089
C065180,C0028866
C065180,C0030193
C065180,C0030305
C065180,C0030554
C065180,C0031117
C065180,C0031350
C065180,C0032533
C065180,C0033774
C065180,C0034150
C065180,C1368065
C065180,C0035410
C065180,C0035455
C065180,C0037199
C065180,C0038325
C065180,C0038354
C065180,C0038990
C065180,C0020458
C065180,C0039070
C065180,C0041657
C065180,C0036974
C065180,C0040034
C065180,C0040435
C065180,C0040822
C065180,C0041834
C065180,C0041912
C065180,C0042029
C065180,C0042109
C065180,C0042373
C065180,C0042384
C065180,C0042571
C065180,C0042963
C065180,C0043251
C065180,C3263723
C065180,C0085593
C065180,C0085605
C065180,C0085649
C065180,C0085932
C065180,C0086543
C065180,C0151480
C065180,C0151786
C065180,C0151798
C065180,C0162830
C065180,C0178298
C065180,C0037274
C065180,C0231218
C065180,C0234215
C065180,C2047937
C065180,C0231528
C065180,C0231807
C065180,C0232492
C065180,C0233794
C065180,C0234233
C065180,C0242350
C065180,C0267792
C065180,C0281913
C065180,C0338656
C065180,C0009241
C065180,C0349506
C065180,C0392171
C065180,C0521839
C065180,C0392699
C065180,C0409974
C065180,C0024141
C065180,C0426576
C065180,C0427055
C065180,C0919980
C065180,C0438717
C065180,C0520463
C065180,C0542476
C065180,C0542571
C065180,C0543698
C065180,C1142139
C065180,C0600142
C065180,C0236075
C065180,C0751295
C065180,C0851341
C065180,C1384353
